number of reviewer,r_last_interact(month),submitter_last_interact(month),LOC_deleted,issue_resolved_count,size of patch (N_of_files),LOC_replaced,issue_dropped_count,REVIEW_REQ_ID,submitter_Avg_interact(month),number_Reviewer_comments,r_Avg_interact(month),LOC_added,bug_severity,bug_priority,review_time_duration_day,Avg_patch_LOC,Avg_cyclomatic_complexity,defective
1,1,1,21,0,3,0,0,14599,0.466666667,0,1,38,3,4,18,0,22452,1
1,1,1,3,0,6,2,0,16255,0.609036145,0,1,17,3,4,1,3300.833333,22454,0
1,1,1,0,0,1,0,0,16235,0.815,0,0.912280702,27,3,4,2,323,22463,0
1,1,1,37,0,1,0,0,16233,0.814070352,0,0.910714286,0,3,4,2,534,22478,0
1,1,1,0,0,1,0,0,16231,0.813131313,0,0.909090909,124,3,4,2,534,22493,1
1,1,1,4,0,1,4,0,16229,0.812182741,0,0.907407407,6,3,4,2,410,22494,1
1,1,1,11,0,1,9,0,16227,0.81122449,0,0.905660377,15,3,4,2,410,22501,1
1,1,1,50,0,1,3,0,16225,0.81025641,0,0.903846154,73,3,4,2,450,22508,1
1,1,1,53,0,2,14,0,16261,0.808290155,0,0.607986577,93,3,4,1,494.5,22522,1
1,1,1,51,0,2,14,0,16259,0.806282723,0,0.606931359,84,3,4,1,473.5,22525,1
1,1,1,1,0,2,1,0,15185,0.52962963,0,0.904761905,20,3,4,13,952,22527,0
1,1,1,11,0,1,11,0,16183,0.560077519,0,0.616964286,32,3,4,3,3139,22547,0
1,1,1,11,3,1,11,0,16185,0.557504873,3,0.615438247,32,3,4,3,3139,22547,1
1,1,1,109,4,12,2,0,14605,0.944444444,4,0.955555556,103,3,4,18,367.75,22547,0
1,1,1,11,0,1,0,0,14359,0.39862543,0,0.436049383,18,3,4,19,3325,22550,1
1,1,1,0,0,2,0,0,14361,0.392361111,1,0.427568922,21,3,4,19,2234.5,22552,1
1,1,1,11,0,2,0,0,14357,0.385964912,0,0.418829517,39,3,4,19,0,22557,1
1,1,1,0,0,15,0,0,16251,0.857142857,0,0.696969697,278,3,4,1,23.26666667,22558,0
1,1,1,1,0,1,1,0,16249,0.856115108,0,0.693877551,2,3,4,1,4364,22591,1
1,1,1,17,0,1,0,0,16195,0.382716049,1,0.414358974,15,3,4,3,1250,22612,0
1,1,1,11,0,1,3,0,16193,0.379432624,0,0.409819121,7,3,4,3,1239,22616,1
1,1,1,146,0,21,6,0,16149,0.603971963,0,0.831395349,13,3,4,3,255.047619,22616,0
1,1,1,19,0,3,2,0,16147,0.592548077,0,0.825301205,2,3,4,3,2016.666667,22627,1
1,1,1,209,0,4,2,0,16145,0.57625,1,0.816455696,3,3,4,3,2396.75,22631,1
1,1,1,93,0,2,0,0,16257,0.804232804,0,0.605870445,166,3,4,0,0,22648,1
1,1,1,3,0,6,0,0,16253,0.602653061,0,1,17,3,4,0,0,22706,1
1,1,1,1,0,16,1,0,16247,0.837398374,0,0.634146341,280,3,4,0,294.5625,22745,1
1,1,1,94,0,2,0,0,16223,0.820855615,0,0.9,237,3,4,0,0,22745,1
1,1,1,5,0,1,5,0,16069,0.819892473,0,0.607561308,22,3,4,3,757,22755,1
1,1,1,32,0,4,11,0,16067,0.815934066,0,0.605410959,91,3,4,3,1361,22757,1
1,1,1,121,0,8,0,0,16199,0.515267176,0,0.777777778,225,3,4,0,0,22757,1
1,1,1,367,0,27,8,0,16109,0.435,0,0.731481481,16,3,4,1,688.5925926,22801,1
1,1,0.5,6,0,1,0,0,16111,0.427364865,0,0.726415094,0,3,4,1,5093,22803,1
1,1,1,15,1,2,10,0,14121,0.702380952,2,0.511538462,54,3,4,21,701.5,22818,1
1,1,1,5,0,1,5,0,16077,0.895027624,0,0.918367347,15,3,4,1,381,22821,1
1,1,1,5,0,1,0,0,16075,0.894444444,0,0.916666667,15,3,4,0,0,23044,1
1,1,1,35,0,4,0,0,16065,0.892045455,0,0.617929293,111,3,4,0,0,23046,1
1,1,1,10,1,2,8,2,15807,0.594674556,5,0.636517499,16,3,4,3,1206.5,23048,1
1,1,1,77,5,64,17,0,15175,0.702313946,5,0.755769231,331,3,4,2,21.5625,23050,1
1,1,1,45,0,2,0,0,16029,0.45,0,0.941919192,31,3,4,1,0,23054,1
2,1,1,0,1,17,0,0,15173,0.69250646,2,0.921768707,1755,3,4,2,105.1176471,23057,0
1,1,1,6,0,1,4,0,15969,0.891428571,0,0.617402299,6,3,4,1,1758,23297,0
1,1,1,63,0,19,58,0,15177,0.680751174,0,0.736514523,63,3,4,2,14.47368421,23297,1
1,1,1,6,0,1,4,0,15967,0.890804598,0,0.616873849,6,3,4,0,1758,23297,1
1,1,1,10,0,2,0,0,15805,0.607784431,0,0.63357432,16,3,4,2,0,23305,1
1,1,1,5,0,4,5,0,15527,0.888235294,0,0.61474537,25,3,4,3,1346,23362,1
3,1,1,92,0,81,32,0,15171,0.663841808,0,0.719444444,2056,3,4,0,38.54320988,23415,1
1,1,1,5,0,3,3,0,15795,0.569390402,0,0.691358025,5,3,4,1,1806.666667,23418,1
1,1,1,5,0,3,3,0,15793,0.564304462,0,0.679487179,5,3,4,0,1806.666667,23421,1
2,1,1,14,1,6,9,0,15791,0.676282051,1,0.944444444,50,3,5,1,611.5,23424,0
5,1,1,37,2,11,31,0,15331,0.676282051,2,0.47954393,275,3,5,5,1244.818182,23441,0
4,1,1,36,11,8,30,2,15333,0.669007491,18,0.459033613,238,3,5,5,1593.625,23442,1
1,1,1,1,0,1,0,0,15651,0.605421687,0,0.632423539,9,3,3,1,0,23444,1
1,1,1,1,2,1,0,0,15653,0.603030303,2,0.630923226,9,3,3,1,0,23453,1
1,1,1,14,1,2,8,0,14607,0.9375,1,1,8,3,4,11,2814.5,23462,0
2,0.333333333,0.5,123,0,14,10,0,14603,0.5,0,0.333333333,111,3,4,11,717.2857143,23704,1
1,1,1,12,3,1,1,1,13639,0.388888889,4,0.833333333,31,3,4,22,1330,23946,1
1,1,0.5,12,0,1,0,0,13637,0.3125,0,0.825757576,31,3,4,22,0,24005,1
2,1,1,13,0,1,7,0,15547,0.668075117,0,0.513409962,44,3,5,1,2931,24011,0
2,1,1,13,0,1,7,0,15545,0.667137476,0,0.507751938,44,3,5,1,2931,24014,1
1,1,1,239,0,9,0,0,15255,0.616848265,0,0.452014652,738,3,5,4,0,24014,0
1,1,1,239,3,9,0,0,15257,0.601657227,4,0.425499232,738,3,5,4,0,24014,1
1,1,1,98,0,14,30,0,15147,1,3,0.628205128,305,3,4,5,2031.285714,24014,0
1,1,1,5,0,4,0,0,15525,0.942771084,0,0.62849162,25,3,4,0,0,24049,1
1,1,1,31,0,4,2,0,15325,0.941358025,0,0.691666667,2,3,4,3,1839.75,24050,1
1,1,1,2,0,1,0,0,15361,1,1,0.833333333,8,3,4,1,448,24051,0
1,1,1,1,0,1,0,0,14627,0.62962963,0,0.609114583,3,3,4,7,0,24056,1
1,1,0,2,0,1,0,0,15359,0,0,0.825,8,3,4,0,0,24080,1
1,1,1,93,0,17,65,0,14663,0.88,0,1,232,3,4,7,923.2941176,24115,1
1,1,1,0,0,2,0,0,14429,0.675189394,0,0.54954955,7,3,5,8,3231,24116,1
1,1,1,12,0,6,12,0,15281,0.685622318,0,0.717460317,16,3,4,1,158.5,24126,1
2,1,1,11,2,8,11,0,14423,0.643821391,2,0.602057823,65,3,4,8,992.375,24127,0
1,1,1,47,9,8,12,1,14561,0.643821391,11,0.538654033,138,3,4,8,774.625,24127,1
2,1,1,58,0,15,0,0,14421,0.643821391,0,0.602057823,203,3,4,8,0,24127,1
1,1,1,4,0,3,4,0,15223,0.940251572,0,0.634408602,18,3,4,2,1340.333333,24129,1
1,1,1,31,0,4,0,0,15323,0.938709677,0,0.669642857,2,3,4,1,0,24135,1
1,1,1,12,0,6,12,0,15279,0.681521739,0,0.709150327,16,3,4,1,158.5,24141,1
1,1,1,2,0,1,2,0,15135,0.642708333,0,0.543378995,2,5,5,2,116,24143,0
1,0,1,1,11,1,1,0,14271,0.565217391,11,0,1,3,4,9,5015,24148,1
1,1,1,17,0,4,2,0,15227,0.937086093,1,1,19,3,4,1,1840.75,24148,1
1,1,1,17,0,4,0,0,15225,0.93537415,0,1,19,3,4,0,0,24148,1
1,1,1,18,0,3,1,0,15219,0.934027778,0,0.911111111,37,3,4,1,1301.333333,24149,1
1,1,1,4,0,3,0,0,15221,0.932624113,0,0.642253521,18,3,4,0,0,24149,1
1,1,1,18,0,3,0,0,15217,0.93115942,0,0.904761905,37,3,4,0,0,24157,1
1,1,1,2,0,2,2,0,15205,0.863636364,0,0.641242938,6,3,4,1,663.5,24166,0
1,1,1,3,0,3,0,0,15203,0.860169492,0,0.639716312,0,3,4,1,3802.666667,24166,0
1,1,1,5,0,5,0,0,15201,0.853982301,0,0.637142857,6,3,4,0,0,24166,1
1,1,1,2,0,1,2,0,15197,0.463450292,0,0.815789474,7,3,4,0,1309,24395,1
1,1,1,35,5,6,13,0,13163,1,5,0.610062893,35,4,4,24,58.33333333,24624,0
1,1,1,35,0,6,16,0,13161,1,0,0.594771242,35,4,4,24,143.5,24639,1
1,1,1,0,0,2,0,0,11625,0.533876812,0,0.596505376,144,3,4,49,0,24639,0
1,1,1,0,0,2,0,0,11623,0.533876812,3,0.596505376,144,3,4,49,0,24642,0
1,1,1,3,0,8,3,0,14461,0.51902229,2,0.399678973,1628,3,5,6,1920.375,24643,1
1,1,1,3,8,8,3,3,14463,0.497645503,14,0.371428571,1628,3,5,6,1920.375,24644,1
1,1,1,59,0,3,18,0,15103,0.92962963,0,0.650943396,32,3,4,1,1588.666667,24645,1
1,1,1,6,0,2,0,0,15189,0.561752988,0,1,17,5,4,1,0,24647,0
1,0,1,6,0,2,4,0,15187,0.558232932,0,0,17,5,4,1,177.5,24648,1
1,1,1,0,0,1,0,0,14741,0.592105263,0,0.494839053,7,3,5,3,987,24648,1
1,1,1,1,0,2,1,0,15183,0.55465587,0,0.708333333,20,3,4,0,952,24664,1
1,1,1,0,0,1,0,0,14743,0.589403974,1,0.49200107,7,3,5,2,987,24680,1
1,1,1,16,0,1,2,0,15169,0.552845528,0,0.675324675,2,3,4,1,779,24686,0
1,1,1,16,0,1,0,0,15167,0.551020408,0,0.671052632,2,3,4,0,0,24690,1
1,1,1,2,0,1,0,0,15133,0.644723093,0,0.550925926,2,5,5,1,0,24705,1
1,1,1,47,0,5,19,0,14255,1,0,0.578431373,71,3,4,8,1504.6,24738,1
1,1,0,47,0,5,19,0,14253,0,0,0.505747126,71,3,4,8,1504.6,24753,1
1,1,1,59,0,2,3,0,15107,0.928571429,0,0.641117479,60,3,4,1,443,24753,1
1,1,1,59,0,2,0,0,15105,0.977099237,0,0.649425287,60,3,4,0,0,24788,1
1,1,1,59,0,3,18,0,15101,0.9765625,0,0.63,32,3,4,0,1588.666667,24788,1
1,1,1,0,0,2,0,0,14979,0.976190476,1,0.9,371,3,4,1,351,24791,1
1,1,1,0,0,2,0,0,14981,0.975806452,0,0.894736842,297,3,4,1,180,24794,1
1,1,1,1,0,1,1,0,14669,0.586666667,0,0.48913102,5,3,5,5,1595,24794,0
1,0,1,93,0,17,65,0,14661,0.625,4,0,232,3,4,4,923.2941176,24794,1
1,1,1,3,0,1,1,0,15007,0.4625,0,0.805555556,7,3,4,1,403,24819,0
1,0.5,1,4,0,1,2,0,14449,0.498333333,0,0.488095238,17,3,4,6,7845,24819,0
1,0.2,1,4,0,1,2,0,14451,0.481034483,0,0.2,17,3,4,6,7845,24819,1
1,1,1,3,0,1,1,0,15005,0.434210526,0,0.794117647,7,3,4,0,403,24819,1
1,1,1,1,0,1,0,0,14973,0.583892617,0,0.486228355,2,3,5,1,0,24819,0
1,1,1,118,0,1,39,0,14971,0.550546448,0,0.611111111,81,3,4,1,850,24819,1
1,1,1,0,0,2,0,0,14991,0.367647059,0,1,17,3,4,1,180,24835,0
1,0,0.5,0,0,2,0,0,14989,0.283333333,0,0,17,3,4,0,0,24853,1
1,1,1,1,0,1,1,1,14683,1,1,0.581081081,1,3,4,4,2991,24854,1
1,1,1,1,0,1,1,0,14975,0.578231293,0,0.483292517,2,3,5,1,616,24854,1
1,1,1,1,0,1,1,0,14681,1,0,0.575342466,1,3,4,3,2991,24854,1
1,1,1,0,0,4,0,0,14977,0.975,0,0.882352941,668,3,4,0,0,24854,1
1,0.5,1,118,0,1,0,0,14969,0.548696845,0,0.416666667,81,3,4,1,0,24856,1
1,1,1,0,1,2,0,0,14431,0.645636172,1,0.552380952,7,3,5,5,3231,24868,1
1,1,1,0,0,1,0,0,14765,0.572413793,0,0.480322934,4,3,5,1,1384,24883,1
1,1,1,0,0,1,0,1,14767,0.569444444,1,0.47731902,4,3,5,1,1384,24969,1
1,1,1,1,1,1,1,0,14671,0.566433566,1,0.474280177,5,3,5,3,1595,25020,1
1,1,1,7,0,1,3,0,13927,0.651079137,0,1,3,3,4,12,1653,25020,0
1,0,1,78,0,3,1,0,13925,0.649566474,0,0,10,3,4,12,2314,25031,1
1,1,1,1509,0,4,2,0,14731,0.453030303,0,0.730769231,111,3,4,0,603.5,25042,0
1,0,1,153,0,4,0,0,14345,0.46225907,0,0,174,3,4,6,0,25043,0
1,0,1,153,0,4,37,0,14347,0.449143438,3,0,174,3,4,6,947.25,25049,1
1,1,1,1,0,1,1,0,14675,1,0,0.563380282,1,3,4,3,2991,25073,1
1,1,1,255,0,13,9,0,14435,0.6748695,0,0.602430556,68,3,4,4,197.3076923,25081,1
1,0.166666667,1,255,0,13,9,0,14433,0.665130568,0,0.132575758,68,3,4,4,197.3076923,25086,1
1,1,1,0,0,1,0,0,14613,0.531693989,0,0.493055556,13,3,4,3,689,25086,0
1,1,1,6,0,2,6,0,14611,0.526519337,0,0.446969697,74,3,4,3,625.5,25091,0
1,1,1,26,0,18,11,0,14481,1,1,0.640207715,665,3,4,4,589,25091,1
1,1,1,33,0,4,6,0,14479,1,1,0.638059701,54,3,4,3,2496.5,25091,1
1,1,1,10,0,15,7,0,14659,1,1,0.629770992,356,4,4,3,790.3333333,25092,0
1,1,0,1,0,1,1,0,14673,0,0,0.560283688,1,3,4,1,2991,25093,1
1,1,1,10,0,15,7,0,14657,1,0,0.849583333,356,4,4,0,790.3333333,25096,1
1,1,1,1,0,1,1,0,14629,1,0,0.601897019,3,3,4,1,856,25097,1
1,1,1,34,0,1,1,0,14615,0.529444444,0,0.59863388,1,3,4,1,169,25098,0
1,1,1,2,0,2,2,0,14403,0.553956835,0,0.492239859,4,3,5,2,889.5,25104,1
1,1,1,2,2,2,2,0,14405,0.547445255,2,0.485892857,4,3,5,2,889.5,25105,1
2,1,1,40,0,4,0,0,14609,0.51875,0,0.559068627,88,3,4,0,0,25109,1
1,0,1,2,0,1,2,0,14559,1,2,0,8,3,4,1,767,25112,1
1,0,1,2,0,1,0,0,14557,1,0,0,8,3,4,1,0,25144,1
1,1,1,7,0,5,7,0,14325,1,0,1,32,3,4,3,680.6,25156,0
1,0,1,60,3,27,56,0,13201,0.745318352,3,0,68,3,4,18,233.4444444,25171,1
3,1,1,56,0,30,52,0,13197,0.745318352,0,0.84496809,92,3,4,18,417.2333333,25186,1
2,1,1,1,0,3,1,0,13199,0.742424242,0,0.844280079,32,3,4,18,2163,25195,1
1,1,1,59,0,21,17,0,14477,1,0,0.837112239,719,3,4,0,623.8571429,25195,1
1,1,1,9,2,9,8,0,14351,0.548433048,5,0.626865672,162,3,4,2,333.6666667,25195,0
1,1,1,3,0,4,0,0,14471,0.603174603,0,0.54057971,134,3,4,1,249.25,25195,1
1,1,1,3,0,4,0,0,14469,0.576271186,2,0.532448378,134,3,4,1,249.25,25195,1
1,0.5,1,9,0,9,0,0,14349,0.513056836,0,0.5,162,3,4,2,0,25197,1
1,1,1,37,0,16,3,0,14443,0.679824561,0,0.746666667,50,3,4,1,10.875,25197,1
1,1,1,0,0,1,0,0,14455,1,0,0.448754789,2,3,4,1,763,25197,1
1,1,1,0,0,1,0,0,14453,1,0,0.445568401,2,3,4,0,0,25201,1
1,1,1,37,0,16,0,0,14441,0.66708126,0,0.71641791,50,3,4,1,0,25202,1
1,1,1,14,1,2,10,0,14209,0.590740741,1,1,20,3,4,3,301,25207,0
1,0,1,14,0,2,0,0,14207,0.558,0,0,20,3,4,3,0,25210,1
1,1,1,0,0,1,0,0,14223,0.54552381,0,0.581481481,1,3,4,2,0,25215,0
1,1,1,7,0,5,0,0,14323,1,0,1,32,3,4,1,0,25220,1
1,1,1,32,2,28,31,0,13935,0.82991755,2,1,61,3,4,7,1525.571429,25226,0
1,1,1,19,0,1,3,0,14243,1,0,0.909090909,13,3,4,1,509,25238,1
1,1,1,7,0,1,1,0,14241,1,0,0.90625,13,3,4,1,510,25261,1
1,1,1,10,0,1,3,0,14239,1,0,0.903225806,20,3,4,1,508,25272,1
1,1,1,53,0,2,0,0,14237,1,0,0.896551724,0,3,4,1,363,25273,1
1,1,1,10,0,1,10,0,14235,1,0,0.892857143,25,3,4,1,534,25274,1
1,1,1,99,0,2,0,0,14233,1,0,0.884615385,71,3,4,0,0,25285,1
1,1,1,41,0,2,4,0,14179,1,2,0.875,148,3,4,1,374.5,25288,1
1,1,1,33,0,2,2,0,14177,1,0,0.863636364,55,3,4,1,318,25307,1
1,1,1,94,2,11,2,0,14045,0.666666667,2,1,68,3,4,5,68.72727273,25307,1
1,1,1,3,0,1,0,0,14123,0.727941176,0,0.639892183,3,3,5,3,0,25307,1
2,1,1,256,1,74,26,0,13863,0.666666667,3,0.63878327,314,3,4,5,39.33783784,25312,1
1,1,1,8,0,2,8,0,14175,1,0,0.85,11,3,4,1,291.5,25317,1
1,1,1,77,0,2,0,0,14173,1,0,0.833333333,209,3,4,1,0,25322,1
1,1,1,0,0,1,0,0,14161,0.571428571,0,1,3,3,4,1,41,25328,0
1,0,0.5,0,0,1,0,0,14159,0.5,1,0,3,3,4,1,41,25330,1
1,1,1,8,1,1,0,0,13947,0.835663717,1,1,31,3,4,3,3929,25331,0
1,1,1,13,0,6,13,0,13945,0.833899821,0,1,28,3,4,3,3285.166667,25331,1
1,1,1,12,1,6,12,0,13931,0.832097649,5,1,42,3,4,3,1165.166667,25331,0
1,1,1,18,0,7,16,0,13929,0.829945055,0,1,19,3,4,3,1750.428571,25332,1
1,0,1,4,0,3,4,0,13933,0.829005525,0,0,15,3,4,3,1491.666667,25338,1
1,1,1,3,1,1,0,0,14125,0.725925926,1,0.639511754,3,3,5,1,0,25338,1
1,1,1,1,0,1,1,0,14117,0.7,0,0.648148148,1,3,4,1,8559,25345,0
1,1,1,1,0,1,0,0,14115,0.699175824,0,0.644859813,1,3,4,0,0,25352,1
1,0,1,94,0,11,2,0,14043,0.6898017,0,0,68,3,4,0,68.72727273,25363,1
1,1,1,11,1,4,8,0,13595,0.827736549,1,1,38,4,4,6,2934.5,25364,1
1,1,1,7,0,2,7,0,13705,0.740458015,0,1,7,3,5,2,361,25368,0
1,1,1,3,4,2,0,0,13779,0.717557252,4,0.630473098,19,3,5,2,0,25370,1
1,1,1,3,0,2,0,0,13777,0.717557252,0,0.630473098,19,3,5,2,0,25374,1
1,0,1,11,0,6,0,0,13865,1,0,0,143,3,4,1,0,25378,1
1,1,1,2,1,2,2,0,13791,0.713178295,1,0.62593985,9,3,5,2,796,25382,1
1,1,1,30,0,4,7,0,13971,1,0,0.785714286,22,3,4,1,1283.5,25382,1
1,1,1,5,0,2,5,0,13973,1,0,0.75,18,3,4,1,285.5,25382,1
1,1,1,35,0,4,0,0,13969,1,0,0.625,40,3,4,0,0,25393,1
1,1,1,20,0,2,3,0,13833,0.738461538,0,0.661764706,28,4,5,1,131.5,25393,0
1,1,1,20,0,2,3,0,13835,0.736434109,0,0.651515152,28,4,5,1,131.5,25416,1
1,1,1,2,0,1,2,0,13963,0.73540856,0,0.646153846,2,5,4,1,2852,25416,0
1,1,1,2,0,1,2,0,13961,0.734375,0,0.640625,2,5,4,1,2852,25429,1
2,1,1,256,0,74,26,0,13861,0.666158537,0,0.650423729,314,3,4,1,39.25675676,25429,1
1,1,1,2,0,2,0,0,13789,0.708661417,0,0.620952381,9,3,5,1,0,25442,1
1,1,1,93,0,15,38,0,13177,1,0,1,44,3,4,9,566.9333333,25442,1
1,1,1,1157,0,3,0,0,13179,1,0,1,0,3,4,9,489,25444,0
1,1,1,1252,0,39,0,0,13171,1,0,1,312,3,4,9,0,25446,1
1,0,0,0,1,7,0,0,13173,0,1,0,317,3,4,9,355.2857143,25447,1
1,0,0,141,0,14,102,0,13175,0,1,0,142,3,4,9,3489.214286,25447,1
1,1,1,1,0,1,1,0,13709,0.733333333,0,0.706349206,1,3,4,1,116,25452,1
1,1,1,11,0,13,11,0,13587,0.823479087,0,1,115,4,4,4,2835.461538,25452,1
1,1,1,0,0,5,0,0,13597,0.821785029,2,1,34,4,4,4,11.6,25452,1
1,1,1,15,0,2,3,0,13765,1,0,1,4,3,4,1,1262.5,25452,0
1,1,1,23,0,5,2,0,13767,1,0,1,2,3,4,1,1301.8,25456,1
1,1,1,1,0,3,1,0,13763,1,0,1,15,3,4,1,430.6666667,25462,1
1,1,1,1,0,2,1,0,13591,0.821098266,1,1,4,4,4,4,4664.5,25462,1
1,1,1,35,0,7,2,0,13761,1,0,1,17,3,4,1,1067.142857,25462,1
1,1,1,2,0,1,2,0,13669,0.916666667,0,0.740549828,7,3,4,2,983,25464,0
1,1,1,1,0,1,0,0,13707,0.732283465,0,0.704,1,3,4,1,0,25466,1
1,1,1,7,0,2,0,0,13703,0.73015873,0,1,7,3,5,0,0,25470,1
1,1,1,0,0,1,0,0,13555,0.909090909,0,1,30,3,4,4,505,25471,0
1,1,1,1,0,3,1,0,13593,0.82005814,0,1,38,4,4,3,6469.333333,25474,1
1,1,1,2,0,1,2,0,13667,0.9,0,0.737847222,7,3,4,0,983,25476,1
1,1,1,2,1,1,0,0,13493,0.725806452,1,0.610567515,2,3,2,4,0,25483,1
1,1,1,5,0,3,2,0,13475,0.725806452,0,0.610567515,20,3,2,4,19.33333333,25484,1
2,1,1,3,1,2,0,0,13477,0.723577236,1,0.60515873,18,3,2,4,0,25492,1
1,1,1,36,0,3,2,0,13517,1,0,1,15,3,4,3,2019.333333,25496,1
1,0,1,1,0,1,1,0,13589,0.819708738,0,0,4,4,4,2,3669,25498,1
1,1,1,23,0,7,6,0,13515,1,0,0.817224409,16,3,4,1,1163,25525,1
1,1,1,0,0,1,0,0,13553,0.888888889,0,1,30,3,4,0,0,25580,1
1,1,1,32,0,1,6,0,13511,1,0,1,6,3,4,1,365,25582,0
1,1,1,6,0,1,6,0,13343,0.875,0,1,6,5,4,3,504,25587,0
2,1,1,59,0,8,8,0,13513,1,0,0.819660679,31,3,4,0,1164.5,25588,1
1,1,1,2,0,1,2,0,13391,0.665137615,1,0.709150327,21,3,4,2,381,25606,0
1,1,1,32,0,1,0,0,13509,1,0,1,6,3,4,0,0,25608,1
1,1,1,179,0,4,4,0,13499,1,0,1,203,3,4,1,1897.75,25608,1
1,0,1,179,0,4,0,0,13497,1,0,0,203,3,4,0,0,25610,1
1,1,1,23,0,2,3,0,13415,1,0,0.818574297,3,3,4,1,2278.5,25616,1
1,1,1,15,0,3,7,0,13413,1,0,0.817474747,16,3,4,1,1338,25621,1
2,1,1,5,0,4,5,0,13409,0.880165289,0,0.679300292,5,3,4,1,1213,25635,0
1,1,1,38,0,4,0,0,13411,1,0,0.825152749,19,3,4,0,0,25635,1
1,1,1,23,1,7,23,0,13401,0.696875,1,0.780821918,27,3,4,1,184.2857143,25635,1
2,1,1,5,0,4,0,0,13407,0.878151261,0,0.672619048,5,3,4,1,0,25635,1
1,1,1,23,0,7,23,0,13399,0.690095847,0,0.769784173,27,3,4,0,184.2857143,25635,1
1,1,1,183,0,39,0,0,12487,0.663194444,0,0.719298246,390,3,4,14,0,25639,1
1,0,1,46,7,39,6,0,12491,0.631178707,10,0,168,3,4,14,24.48717949,25643,1
1,0,1,139,0,2,7,0,12489,0.62835249,0,0,224,3,4,14,374,25666,1
1,1,1,0,0,1,0,0,13351,0.774193548,0,0.588888889,2,3,4,1,427,25674,0
1,1,1,0,0,1,0,0,13349,0.772357724,0,0.585820896,2,3,4,1,427,25685,1
1,0,1,38,3,4,4,1,13305,0.553459119,4,0,88,3,4,1,30.75,25693,0
1,0,1,6,0,1,0,0,13341,0.857142857,0,0,6,5,4,0,0,25693,1
1,0.5,1,7,0,2,7,0,13205,1,0,0.5,16,3,4,2,2276,25693,1
1,1,1,3,0,2,0,0,13025,0.872807018,0,0.3875,10,3,5,5,0,25698,1
1,1,1,70,0,8,30,0,13017,0.872807018,0,0.3875,116,3,5,5,570.125,25701,1
1,1,1,23,0,6,22,0,13021,0.868778281,1,0.359477124,51,3,5,5,610.8333333,25705,1
1,1,1,8,1,1,0,0,13023,0.868778281,1,0.359477124,20,3,5,5,0,25709,1
1,1,1,37,0,3,3,0,13019,0.866972477,0,0.346666667,36,3,5,5,1233,25709,1
1,1,1,1,0,1,0,0,13253,1,0,0.770491803,1,0,1,1,14,25716,0
1,1,1,5,0,6,5,0,13251,1,0,0.75862069,6,0,1,1,57.66666667,25723,1
1,1,1,18,0,3,9,0,13257,0.799065421,1,0.333333333,25,3,4,1,464.3333333,25723,0
1,0.5,1,18,0,3,0,0,13255,0.796208531,0,0.319444444,25,3,4,0,0,25755,1
1,1,1,16,0,5,12,0,13247,0.786069652,1,0.869565217,45,3,4,1,134,25755,1
1,1,1,16,0,5,12,0,13245,0.786069652,0,0.869565217,45,3,4,1,134,25755,1
1,1,0,5,0,6,0,0,13249,0,0,0.745454545,6,0,1,0,0,25774,1
1,1,1,22,0,19,6,0,12903,0.520299145,3,0.543197279,76,3,4,5,2215.578947,25778,1
1,1,1,22,0,19,6,0,12901,0.45377129,0,0.433333333,76,3,4,5,2215.578947,25783,1
1,1,1,4,0,1,0,0,13135,0.615873016,0,0.745614035,1,3,4,0,9361,25783,0
1,0.5,1,12,1,9,9,0,12477,0.9375,1,0.5,333,3,4,12,38.22222222,25783,0
1,1,1,8,0,2,0,0,13087,1,0,0.824437628,0,3,4,2,2274,25784,1
1,1,1,2,0,2,2,0,13085,1,0,0.823716632,5,3,4,2,1917,25811,1
1,1,1,56,0,3,38,0,13095,1,0,0.822623967,82,3,4,2,1335.333333,25823,1
1,1,1,34,0,3,2,0,13093,1,0,0.821517672,5,3,4,2,1331.333333,25832,1
1,1,1,21,0,3,12,0,13091,1,0,0.82039749,18,3,4,2,1333.333333,25841,1
1,1,1,0,1,2,0,0,12909,0.865740741,1,0.863636364,5,3,4,5,45,25841,1
1,1,1,0,0,2,0,0,12907,0.864485981,0,0.857142857,5,3,4,5,45,25841,1
1,1,1,10,0,3,2,0,13083,1,0,0.827859649,5,3,4,0,1735,25841,1
1,1,1,106,0,3,0,0,13089,1,0,0.826765537,100,3,4,0,0,25853,1
1,1,1,39,0,1,0,0,12813,0.35,0,0.826397735,43,3,4,3,2172,25854,0
1,1,1,56,0,3,22,0,12873,0.728682171,0,0.518987342,53,3,4,1,76,25855,0
1,0.5,1,56,0,3,22,0,12871,0.725490196,0,0.5,53,3,4,1,76,25855,1
1,1,1,0,0,1,0,0,12865,1,0,0.907801418,7,3,4,1,646,25855,0
1,1,0,0,0,1,0,0,12863,0,0,0.906810036,7,3,4,0,646,25855,1
1,0,1,44,0,4,0,0,12855,0.603960396,0,0,29,3,4,0,0,25855,0
1,1,0.333333333,39,0,1,0,0,12811,0.333333333,0,0.856879433,43,3,4,0,2172,25873,1
1,1,1,3,0,1,0,0,12787,0.85764037,0,0.433333333,5,3,4,1,1364,25880,0
1,1,1,3,0,1,0,0,12785,0.857336182,0,0.409722222,5,3,4,0,1364,25880,1
1,1,1,1,0,2,0,0,12717,0.856723891,0,1,12,3,4,1,595,25896,0
