_id,number of reviewer,r_last_interact(month),review_time_duration(sec),defective,submitter_last_interact(month),LOC_deleted,issue_resolved_count,size of patch (N_of_files),LOC_replaced,issue_open_count,issue_dropped_count,REVIEW_REQ_ID,submitter_Avg_interact(month),number_Reviewer_comments,Total_patch_LOC,r_Avg_interact(month),LOC_added,bug_severity,bug_priority,Avg_cyclomatic_complexity
,1,1.0,289848.0,0,1.0,14,0,2,1,0,0,43683,0.706455411861288,0,571,0.4613094269377853,44,normal,--,17664
,1,1.0,280098.0,1,1.0,0,0,1,0,0,0,43727,0.7062498484242163,0,471,0.4607301897624495,1,normal,--,17664
,1,1.0,47719.0,0,1.0,0,0,1,0,0,0,44053,0.2655832610575782,0,73,0.5018813419316109,11,normal,--,17664
,1,1.0,47564.0,1,1.0,45,0,3,7,0,0,44049,0.2638552216718349,0,471,0.5009960599563665,31,normal,--,17671
,1,1.0,47479.0,1,1.0,13,0,2,2,0,0,44047,0.26269867056684054,0,106,0.5004041217119544,28,normal,--,17673
,1,1.0,311746.0,0,1.0,6,0,1,0,0,0,43589,0.26211903115690555,0,1584,0.5001076256417533,19,normal,--,17676
,1,1.0,48787.0,1,1.0,298,0,4,79,0,0,44043,0.259791330939736,0,4777,0.4989181137455935,119,normal,--,17710
,1,1.0,48642.0,1,1.0,603,0,5,97,0,0,44041,0.25686097199650243,0,817,0.4974232393832684,603,normal,--,17846
,1,1.0,0.0,1,1.0,3,0,1,0,0,0,44059,0.5256410256410257,0,0,0.24492794303649573,17,normal,--,17853
,1,1.0,0.0,1,1.0,621,0,6,0,0,0,44039,0.25395326033048643,0,0,0.49562422773500114,442,normal,--,17891
,1,1.0,0.0,1,1.0,4,0,4,0,0,0,44035,0.736417033773862,0,947,0.2915096940704329,91,normal,--,17894
,1,0.5,462161.0,0,-1,1,0,1,1,0,0,42705,-1,0,134,0.4473684210526317,7,normal,--,17895
,1,1.0,92505.0,1,1.0,15,0,8,6,0,0,43633,0.29109354670830295,0,3592,0.5942460317460312,29,normal,P2,17896
,1,1.0,92504.0,1,1.0,15,0,8,0,0,0,43631,0.29109354670830295,0,0,0.5942460317460312,29,normal,P2,17896
,1,1.0,0.0,1,1.0,32,0,14,0,0,0,43971,0.30222953088700366,0,0,0.9396551724137931,465,normal,P1,17897
,1,1.0,0.0,1,1.0,136,0,4,2,0,0,43965,0.7226453692219102,0,11689,0.782294094794093,2,normal,--,17897
,1,1.0,1251.0,0,1.0,8,0,1,0,0,0,43947,1.0,0,0,0.7352507374631273,4,normal,P3,17897
,1,1.0,1008.0,1,1.0,8,0,1,2,0,0,43949,1.0,0,73,0.7340740740740745,4,normal,P3,17897
,1,1.0,3403.0,0,1.0,3,0,1,2,0,0,43937,0.4390319773790452,0,1044,0.782788480249074,2,normal,--,17897
,1,1.0,875205.0,1,1.0,0,0,2,0,0,0,41789,0.2762923347703158,0,440,0.4387606189798197,62,normal,--,17897
,1,1.0,0.0,1,1.0,3,0,1,0,0,0,43935,0.43840741609686334,0,0,0.7824074074074058,2,normal,--,17897
,1,1.0,874145.0,1,1.0,0,0,2,0,0,0,41785,0.27574964465853924,0,0,0.43769967497032963,62,normal,--,17897
,1,1.0,0.0,1,1.0,8,0,2,0,0,0,43911,0.6844418208054592,0,0,0.7816412363067304,0,normal,--,17897
,1,1.0,0.0,1,1.0,8,0,2,0,0,0,43907,0.6818121693121715,0,0,0.7808696505692985,8,normal,--,17897
,1,1.0,8600.0,0,1.0,1,0,1,1,0,1,43885,0.39429083461341685,1,3234,0.245221618944848,5,normal,--,17903
,1,1.0,68885.0,0,1.0,6,0,1,6,0,0,43645,0.8500000000000002,0,169,0.24377330627330654,10,normal,--,17906
,1,1.0,68867.0,0,1.0,1,0,1,1,0,0,43643,0.8434782608695655,0,512,0.24035146603019933,1,normal,--,17906
,1,1.0,155393.0,0,1.0,3,1,1,2,0,0,43353,0.8363636363636366,1,692,0.2368985181485185,2,normal,--,17906
,1,1.0,406.0,0,1.0,2,0,1,0,0,0,43893,0.30721928577733637,0,893,0.21560460919061591,6,normal,--,17907
,1,1.0,0.0,1,1.0,2,0,1,0,0,0,43891,0.30635330988455806,0,0,0.21331105541631948,6,normal,--,17907
,1,1.0,176032.0,0,1.0,0,0,1,0,0,0,43277,0.22973174312459815,0,535,0.21409965639508458,48,normal,--,17908
,0,-1,684348.0,0,1.0,1,0,1,0,0,0,42315,0.2666666666666668,0,0,-1,1,normal,--,17908
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,43883,0.3910167310167326,0,0,0.2441175527809198,5,normal,--,17927
,1,1.0,73991.0,1,1.0,20,4,4,12,0,1,43607,0.2872302111163513,5,2890,0.5690476190476191,321,normal,P2,17947
,1,1.0,1186500.0,1,1.0,0,2,3,0,0,0,41187,0.27648493791709744,2,1066,0.49299719887955173,45,normal,P2,17948
,1,1.0,1186499.0,1,1.0,20,0,6,0,0,0,41185,0.27648493791710516,0,0,0.49299719887955173,366,normal,P2,17962
,1,1.0,793.0,0,1.0,1,0,1,1,0,0,43877,0.3887939958592148,0,118,0.28673187464509897,1,normal,--,17962
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,43875,0.3854540723393198,0,0,0.2837722558676925,1,normal,--,17962
,1,1.0,3243.0,0,1.0,1,0,1,1,0,0,43837,0.6773271557925016,0,790,0.6773271557925016,1,normal,--,17962
,1,1.0,9723.0,1,1.0,1,0,1,1,0,0,43793,0.6762587026659866,0,790,0.6762587026659866,1,normal,--,17962
,1,1.0,77952.0,1,1.0,12,0,3,0,0,0,43569,0.5150034278858497,0,1505,0.724603174603174,21,normal,--,17962
,1,1.0,5268.0,1,1.0,18,0,2,0,0,0,43803,0.7236617480815757,0,10672,0.4375369405959495,0,normal,--,17962
,2,1.0,0.0,1,1.0,24,0,3,0,0,0,43827,0.2774246642069613,0,0,0.4620313388343385,4,normal,--,17962
,1,0.16666666666666666,670537.0,1,0.5,1,0,1,1,0,0,42317,0.25833333333333336,0,295,0.16666666666666666,1,normal,--,17962
,1,1.0,0.0,1,1.0,18,0,2,0,0,0,43801,0.7232725392760573,0,0,0.4368473684004506,0,normal,--,17962
,1,1.0,146705.0,1,0.3333333333333333,18,3,1,3,0,0,43245,0.2708333333333333,3,325,0.2196124225419796,17,normal,P1,17967
,1,1.0,584352.0,1,1.0,8,0,2,1,0,0,42435,0.73125,0,7981,0.48736864488480985,4,normal,P2,17967
,1,1.0,580270.0,1,1.0,574,0,18,30,0,0,42433,0.6416666666666669,0,10956,0.4772286840143732,75,normal,P2,17977
,0,-1,580247.0,1,1.0,16,4,9,9,0,0,42439,0.57,4,1520,-1,50,normal,P2,17981
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,43725,0.7234298842649752,0,0,0.4766535780562216,1,normal,--,17981
,1,1.0,0.0,1,1.0,71,0,4,0,0,0,43699,0.7226480606162538,0,0,0.6356059344695724,15,normal,--,17981
,1,1.0,0.0,1,1.0,14,0,2,0,0,0,43681,0.7223734412163267,0,0,0.4754995616903016,44,normal,--,17982
,0,-1,562556.0,1,1.0,245,2,3,16,0,0,42441,0.5630952380952381,2,677,-1,16,normal,P2,17986
,1,1.0,249697.0,0,1.0,2,0,2,0,0,0,42923,1.0,0,0,0.49915824915825,35,normal,P3,17986
,1,1.0,9566.0,0,1.0,5,0,2,0,0,0,43629,0.22021507570286927,0,1143,0.5537500000000001,0,normal,P2,17986
,1,1.0,650415.0,0,1.0,3,0,1,2,0,0,42173,1.0,0,1284,0.8285714285714288,2,minor,--,17987
,1,1.0,1753.0,1,1.0,2,0,2,2,0,0,43655,0.7219799237694328,0,659,0.47434044469956194,16,normal,--,17990
,1,1.0,647676.0,1,-1,3,1,1,2,0,0,42175,-1,1,1284,0.8200000000000003,2,minor,--,17991
,1,1.0,0.0,1,1.0,2,0,2,0,0,0,43653,0.7215852891686796,0,0,0.4731761931928057,16,normal,--,17991
,1,1.0,86578.0,1,1.0,22,0,5,0,0,0,43349,0.7600000000000002,0,0,0.22070235965584664,210,normal,--,17996
,1,1.0,86576.0,1,1.0,0,0,2,0,0,0,43355,0.7230769230769233,0,0,0.21338501092022277,166,normal,--,17999
,1,1.0,86577.0,1,1.0,18,0,2,3,0,0,43351,0.6727272727272726,0,795,0.2059289446730211,37,normal,--,18001
,1,1.0,53593.0,1,1.0,4,0,3,4,0,0,43469,0.721370558870555,0,12194,0.6023100699528221,7,normal,--,18001
,1,1.0,54190.0,1,1.0,51,0,4,0,0,0,43465,0.7205756103937225,0,11563,0.5999672721322192,0,normal,--,18001
,1,1.0,165754.0,0,1.0,1,0,1,0,0,0,43103,0.7203761640057128,0,24,0.599377253359552,0,normal,--,18001
,1,1.0,0.0,1,1.0,5,0,2,0,0,0,43627,0.21924432919481254,0,0,0.530263157894737,0,normal,P2,18001
,1,1.0,0.0,0,0.5,6,0,2,0,0,0,43623,0.5,0,0,1.0,6,normal,--,18002
,1,1.0,1117791.0,1,1.0,33,0,3,6,0,0,41169,0.27857366676311857,2,17277,0.25558645193681856,19,normal,--,18009
,2,1.0,1139423.0,0,1.0,91,0,5,0,0,0,41053,0.27057727370227885,0,0,0.20544886424988482,53,normal,--,18012
,2,1.0,760023.0,1,1.0,91,2,5,34,0,0,41861,0.264364132933133,3,2545,0.1986345320393345,53,normal,--,18023
,1,1.0,0.0,1,1.0,6,0,1,0,0,0,43587,0.2779965256965222,0,0,0.5159080930427965,19,normal,--,18029
,1,1.0,135851.0,1,1.0,8,0,1,8,0,0,43149,0.7201764326942883,0,471,0.47259213132273326,13,normal,--,18029
,1,1.0,135821.0,1,1.0,2,0,2,2,0,0,43145,0.71977611285551,0,8651,0.47142011383678173,21,normal,--,18029
,1,1.0,1108826.0,1,1.0,33,0,3,0,0,0,41167,0.27625954861320473,0,0,0.25011282290694226,19,normal,--,18052
,1,1.0,136450.0,1,1.0,19,0,4,0,0,0,43141,0.7189720270961256,0,11835,0.46906038220211693,10,normal,--,18052
,1,1.0,3613990.0,0,1.0,2,1,3,2,0,0,35543,0.22757458130592426,1,6031,0.21209505076775823,18,normal,--,18053
,1,1.0,3613989.0,1,1.0,45,0,5,0,0,0,35541,0.22371245421245434,0,0,0.20787262338709506,47,normal,--,18059
,1,1.0,20876.0,1,1.0,41,0,6,14,0,0,43523,0.5141551953712372,0,1859,1.0,42,normal,--,18060
,1,1.0,0.0,1,1.0,12,0,3,0,0,0,43567,0.5132739774668422,0,0,0.7202020202020197,21,normal,--,18060
,1,1.0,4488950.0,1,0.5,171,0,15,0,0,0,34035,0.17809163410428774,0,0,0.1774717115826281,432,normal,P1,18121
,1,1.0,25717.0,1,1.0,4,0,5,3,0,0,43513,0.5103302533503263,0,3056,0.27068594524132167,27,normal,--,18122
,1,1.0,25716.0,1,1.0,4,0,5,0,0,0,43511,0.5103302533503263,0,0,0.27068594524132167,27,normal,--,18122
,1,1.0,110631.0,0,1.0,3,0,1,2,0,0,43193,0.5100322194205407,0,358,0.7184959349593492,27,normal,--,18125
,1,1.0,75341.0,0,1.0,0,0,2,0,0,0,43273,1.0,0,0,0.47471993222551806,10,normal,P2,18125
,1,1.0,75340.0,1,1.0,0,0,2,0,0,0,43275,1.0,0,824,0.47354480903139173,10,normal,P2,18125
,1,1.0,48164.0,0,1.0,4,0,2,3,0,0,43337,0.28835619024604103,0,253,0.5094519892051935,3,normal,--,18125
,1,1.0,199342.0,1,-1,2,0,2,2,0,0,42925,-1,0,426,0.4940476190476199,35,normal,P3,18128
,1,1.0,107914.0,0,1.0,87,0,2,76,0,0,43129,0.7185682512729907,0,3280,0.4679336106349542,141,normal,--,18128
,1,1.0,3429.0,0,1.0,210,0,2,11,0,0,43453,0.2190368656825914,0,4236,0.28754473677021075,28,normal,P2,18153
,1,1.0,3304.0,0,1.0,0,0,3,0,0,0,43451,0.21748528329653058,0,696,0.283846872082168,364,normal,P2,18193
,1,1.0,0.0,1,1.0,4,0,3,0,0,0,43467,0.7179604073232544,0,0,0.5976378600823042,7,normal,--,18193
,1,1.0,142.0,1,1.0,51,0,4,0,0,0,43463,0.7171458525429596,0,0,0.5952392780261619,0,normal,--,18193
,1,1.0,757100.0,1,1.0,4,1,4,1,0,0,41751,0.6680163090877399,1,813,0.4699199314605536,53,normal,--,18195
,1,1.0,757100.0,1,1.0,4,0,4,0,0,0,41749,0.6680163090877399,0,0,0.4699199314605536,53,normal,--,18195
,1,1.0,1094294.0,1,1.0,1,0,6,0,0,0,41057,0.6610999821937341,0,0,0.466305749175056,94,normal,--,18208
,1,1.0,1094293.0,1,1.0,1,2,6,1,0,0,41059,0.653889343517005,2,4935,0.4626419442494865,94,normal,--,18215
,1,1.0,698412.0,1,1.0,210,0,5,0,0,0,41927,0.21495201181247678,0,0,0.2775977173882938,392,normal,P2,18286
,1,1.0,220682.0,0,1.0,0,0,2,0,0,0,42811,0.31554008042258963,0,145,0.3743386243386243,9,normal,--,18286
,1,0.3333333333333333,786319.0,0,1.0,20,0,2,14,0,0,41563,0.2538447216690063,0,263,0.32051282051282004,19,normal,P2,18289
,1,1.0,1123654.0,0,1.0,1,0,1,0,0,0,40947,0.29092389092388904,0,1889,0.2400221729490022,3,critical,--,18289
,1,1.0,2847141.0,1,1.0,60,0,26,17,0,0,36981,0.27560834204899876,0,8013,0.5103768859029449,1317,normal,--,18457
,1,1.0,167906.0,1,1.0,14,1,2,0,0,0,42895,0.2740115933539918,1,0,0.5094662415493216,40,normal,--,18460
,1,1.0,167906.0,1,1.0,7,0,1,0,0,0,42893,0.27401159335399194,0,443,0.509466241549324,0,normal,--,18460
,1,1.0,167906.0,1,1.0,58,1,8,23,0,3,42817,0.26863788197983723,4,1466,0.5064061432433024,263,normal,--,18503
,1,1.0,167906.0,1,1.0,1,0,2,1,0,0,42891,0.2686378819798535,0,535,0.5064061432433286,19,normal,--,18506
,1,1.0,596703.0,1,1.0,1,0,3,0,0,0,42135,0.26428129453072996,0,0,0.5039304373787122,49,normal,--,18507
,1,1.0,1180077.0,1,1.0,10,1,5,5,0,1,40717,0.2642812945307247,2,1780,0.5039304373787074,202,normal,--,18530
,1,1.0,1296614.0,1,1.0,12,3,3,6,0,0,40281,0.26263416310057724,4,558,0.5029956329265364,141,normal,--,18546
,1,1.0,2842917.0,1,1.0,5,0,7,3,0,0,36987,0.2570900590637326,0,2589,0.499854012401403,49,normal,--,18551
,1,1.0,1296613.0,1,1.0,3,0,3,3,0,0,40279,0.2570900590637458,0,85,0.4998540124014197,8,normal,--,18551
,1,1.0,2842914.0,1,1.0,4,1,3,4,0,0,36995,0.25089444924547444,1,492,0.49635203540359385,114,normal,--,18564
,1,1.0,2842914.0,1,1.0,14,0,8,0,0,0,36993,0.2508944492454622,0,0,0.4963520354035733,87,normal,--,18565
,1,1.0,2842914.0,1,1.0,2,0,3,0,0,0,36991,0.24918676181974217,1,0,0.4953884232264324,33,normal,--,18565
,1,1.0,2842915.0,1,1.0,5,2,8,5,0,1,36985,0.24401666301053124,4,2741,0.4924753352270774,227,normal,--,18589
,1,1.0,2842913.0,1,1.0,11,0,1,0,0,0,36989,0.2440166630105411,0,0,0.4924753352271069,28,normal,--,18589
,1,1.0,2842914.0,1,1.0,0,4,5,0,0,0,36983,0.24111350119413869,5,1129,0.49084237298522404,145,normal,--,18606
,1,1.0,13444.0,1,1.0,0,0,1,0,0,0,43289,0.29641338466238404,0,1509,0.4861513004370143,6,normal,--,18606
,1,1.0,539.0,0,1.0,1,0,2,1,0,0,43329,0.28655131151949875,0,2173,0.44445563727570514,2,normal,--,18606
,1,1.0,0.0,1,1.0,1,0,2,0,0,0,43327,0.2859456674715528,0,0,0.4437519712051234,2,normal,--,18606
,1,1.0,2356509.0,1,1.0,75,0,13,0,0,0,37879,0.722484276729558,0,0,0.9222222222222223,352,normal,P2,18651
,1,1.0,2356508.0,1,1.0,1,2,1,0,0,0,37885,0.7171474358974363,2,0,0.9146341463414634,12,normal,P2,18654
,1,1.0,717323.0,1,1.0,5,1,3,0,0,0,41763,0.7171474358974353,1,0,0.9146341463414634,44,normal,P2,18654
,1,1.0,2356508.0,1,1.0,37,0,5,0,0,0,37881,0.7028619528619534,0,0,0.8870967741935484,35,normal,P2,18655
,1,1.0,2356508.0,1,1.0,32,4,5,19,0,0,37883,0.7028619528619534,4,5757,0.8870967741935484,261,normal,P2,18694
,1,1.0,7625.0,0,1.0,3,0,1,0,0,0,43307,0.1932773109243697,0,0,0.3453154510749441,1,normal,--,18694
,1,1.0,98786.0,0,1.0,3,0,2,1,0,0,43035,0.44304652031254904,6,602,0.24641879740401756,10,normal,--,18695
,1,1.0,2817.0,1,0.14285714285714285,3,0,1,1,0,0,43309,0.14285714285714282,0,328,0.3436538151639668,1,normal,--,18695
,1,1.0,90935.0,1,1.0,3,0,2,0,0,0,43033,0.44233927779866006,0,0,0.24268819739116618,10,normal,--,18695
,1,1.0,7536.0,0,1.0,2,0,2,0,0,0,43269,1.0,0,0,0.2855261124696072,4,normal,--,18695
,1,1.0,7437.0,1,-1,2,0,2,2,0,0,43271,-1,0,78,0.2849185666468774,4,normal,--,18695
,1,1.0,0.0,0,1.0,5,0,1,0,0,0,43279,0.2532837175102333,0,0,0.449074074074074,3,normal,P2,18695
,1,1.0,146388.0,0,1.0,57,0,2,11,0,0,42885,0.25190601219198894,0,3709,0.6566666666666667,38,normal,P2,18702
,1,1.0,93531.0,1,1.0,8,0,4,4,0,0,42989,0.6967353951890035,1,961,0.31471650112897526,37,normal,P2,18705
,1,1.0,1043258.0,1,1.0,176,31,15,79,0,0,41027,0.9609756097560975,31,11317,0.45325850905010884,699,normal,--,18799
,1,1.0,1042392.0,1,1.0,415,0,23,201,0,0,41025,0.9111111111111104,0,13638,0.4388146642034056,979,normal,--,18928
,1,1.0,1042391.0,1,1.0,239,3,8,122,0,0,41029,0.8400000000000002,3,2321,0.4333925836643208,280,normal,--,18963
,1,1.0,41009.0,1,1.0,2,0,1,2,0,0,43117,0.4421929067726584,0,321,0.6555555555555556,21,normal,--,18966
,1,1.0,1631642.0,0,1.0,70,11,12,33,0,0,39519,0.309201140977082,12,12978,0.5871623503202426,394,normal,P1,19010
,1,1.0,931.0,0,1.0,4,0,3,0,0,0,43225,0.18558590102707886,0,0,0.3114997672111924,20,normal,P1,19011
,2,1.0,438098.0,0,1.0,13,0,2,1,0,0,42473,1.0,0,3599,0.29021361152508796,1,normal,P1,19013
,1,1.0,138959.0,0,1.0,6,0,1,2,0,0,42877,0.3035863802863787,0,117,0.22420955754288857,6,normal,--,19013
,1,1.0,81212.0,1,1.0,8,0,4,0,0,0,42987,0.6982456140350878,0,0,0.3073429059830866,37,normal,P2,19014
,2,1.0,1194075.0,1,1.0,273,0,27,31,0,0,40481,0.45269068292657805,0,15086,0.7140939783156762,789,normal,--,19014
,1,1.0,196.0,1,1.0,3,0,1,0,0,0,43191,0.49090802236327785,0,0,0.7167689161554187,27,normal,--,19015
,0,-1,415781.0,1,1.0,305,1,4,4,0,0,42437,0.548529411764706,1,778,-1,5,normal,P2,19017
,1,1.0,1.0,1,1.0,7,0,2,0,0,0,43183,0.43265532893257486,0,0,0.6516722265829411,7,normal,P1,19017
,1,1.0,140977.0,0,1.0,13,0,3,2,0,0,42829,0.6777844752528327,0,1362,0.45079469222078544,8,normal,--,19018
,1,1.0,481701.0,0,1.0,17,0,2,0,0,0,42293,0.6750422154677496,0,102,0.4495233836379684,16,normal,--,19018
,1,1.0,481676.0,1,1.0,39,0,2,0,0,0,42289,0.6722528782614642,1,174,0.4482461757113744,22,normal,--,19018
,2,1.0,3692311.0,1,1.0,272,16,21,111,0,0,34989,0.483929607526264,22,8627,0.4337764484324773,1172,normal,--,19157
,2,1.0,3691677.0,1,1.0,272,0,21,0,0,0,34987,0.47675721954350436,0,0,0.39037975287438037,1172,normal,--,19185
,1,1.0,28797.0,1,1.0,0,0,1,0,0,0,43065,0.25125922092680797,0,3627,0.7194805194805194,2,normal,P2,19185
,1,1.0,0.0,1,1.0,8,0,1,0,0,0,43147,0.7118079512671107,0,0,0.4476053466471624,13,normal,--,19185
,1,1.0,0.0,1,1.0,2,0,2,0,0,0,43143,0.7113832024848953,0,0,0.4463192124135096,21,normal,--,19185
,1,1.0,0.0,1,1.0,87,0,2,0,0,0,43127,0.7109571998317364,0,0,0.44502707521960877,141,normal,--,19185
,1,1.0,0.0,1,1.0,2,0,1,0,0,0,43115,0.44183829323595947,0,0,0.6125,21,normal,--,19186
,2,1.0,353499.0,0,1.0,89,3,38,89,0,1,42513,0.5889999999999959,6,5027,0.29281934182261155,230,normal,--,19207
,1,1.0,1584292.0,1,1.0,70,0,12,0,0,0,39517,0.2896744773144317,0,0,0.5560047918538447,394,normal,P1,19285
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,43101,0.7107437265672109,0,0,0.5951160862354873,0,normal,--,19285
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,43063,0.2505672239036352,0,0,0.7112299465240641,2,normal,P2,19285
,2,1.0,454298.0,1,1.0,12,1,3,6,0,0,42217,0.2883498810091397,1,481,0.2583306547200489,13,normal,P1,19285
,1,1.0,393903.0,1,1.0,1,0,2,1,0,0,42417,0.7103225567167853,3,312,0.4437395255816324,228,normal,--,19302
,1,1.0,393270.0,0,1.0,4,0,1,2,0,1,42429,0.7101081396603216,1,542,0.4431201019901296,15,normal,--,19302
,1,1.0,87657.0,0,1.0,13,1,2,0,0,0,42869,0.2848741081613366,1,96,0.44115953867610547,0,normal,--,19302
,1,1.0,1624358.0,1,1.0,110,1,4,48,0,0,39345,0.2836547971778065,7,6235,0.47540156518257515,179,normal,--,19345
,1,1.0,377546.0,1,1.0,10,0,2,0,0,0,42451,0.7096783518762741,0,565,0.4418128721825921,8,normal,--,19345
,1,1.0,377477.0,1,1.0,20,1,2,8,0,0,42449,0.7092472878107601,1,274,0.44049949070537464,48,normal,--,19346
,1,1.0,377407.0,0,1.0,1,0,1,1,0,0,42447,0.7090312753945723,0,548,0.43984047950479466,2,normal,--,19346
,1,1.0,377385.0,1,1.0,11,1,3,5,0,0,42445,0.7083813080276182,1,1061,0.4378540982264348,134,normal,--,19359
,1,1.0,377178.0,1,1.0,4,0,4,2,0,0,42443,0.7075101543548097,0,862,0.43518357137715225,166,normal,--,19370
,1,1.0,388155.0,1,1.0,5,0,1,2,0,0,42431,0.7072915520785459,0,733,0.4345119703918795,8,normal,--,19370
,1,1.0,67617.0,1,1.0,4,0,3,2,0,0,42899,0.2465209975897711,0,3362,0.9,20,normal,P1,19371
,1,1.0,387088.0,1,1.0,5,0,2,3,0,0,42427,0.7068533657792618,0,1009,0.43320730719419803,29,normal,--,19372
,0,-1,74764.0,0,1.0,1,0,1,0,0,0,42879,1.0,0,0,-1,1,normal,--,19372
,1,1.0,386673.0,1,1.0,31,0,5,17,0,0,42425,0.7057521387536414,0,1945,0.4298528709499863,23,normal,--,19373
,1,1.0,386460.0,1,1.0,3,0,1,3,0,0,42423,0.7055308997602213,0,530,0.42919024752758733,21,normal,--,19376
,1,1.0,386379.0,1,1.0,50,0,10,42,0,0,42421,0.7033000732432602,0,2256,0.42225452757045373,44,normal,--,19376
,1,1.0,386201.0,1,1.0,0,1,2,0,0,0,42419,0.7028567432398973,1,391,0.4208692545781481,79,normal,--,19384
,0,-1,0.0,1,1.0,559,0,11,1,0,0,42991,0.43765800240065567,0,1512,-1,671,normal,--,19423
,1,1.0,455058.0,1,1.0,88,0,10,10,0,0,42161,0.4263736773847022,0,2493,0.596624136097822,188,normal,P1,19438
,1,1.0,3134.0,1,1.0,136,0,2,96,0,0,42981,0.7801418439716309,0,1946,0.4250227761591467,112,normal,P2,19478
,1,1.0,81517.0,1,1.0,45,4,6,14,0,0,42789,0.7728937728937737,6,2357,0.42075314330882735,385,normal,P2,19508
,1,1.0,78832.0,1,1.0,210,0,12,0,0,0,42787,0.7568627450980377,0,0,0.41202077863510017,512,normal,P2,19547
,1,1.0,78777.0,1,1.0,35,0,6,0,0,0,42791,0.7479674796747973,0,0,0.40755511366269964,21,normal,P2,19547
,1,1.0,688348.0,0,1.0,0,0,2,0,0,0,41377,0.3182386883514726,0,0,0.4330357142857141,15,normal,--,19548
,1,1.0,58368.0,0,1.0,2,0,1,0,0,0,42809,0.28922439024648083,0,360,0.2887149991082601,1,normal,--,19548
,2,1.0,328018.0,1,-1,97,0,27,97,0,0,42457,-1,0,12481,0.2566793893129994,553,normal,P1,19639
,1,1.0,377317.0,0,1.0,1,0,1,0,0,0,42351,0.2837065007960557,0,221,0.47506798204010114,87,normal,--,19645
,1,1.0,0.0,1,1.0,4,0,3,0,0,0,42897,0.24475828613759648,0,0,0.8863636363636364,20,normal,P1,19646
,2,1.0,261277.0,1,1.0,89,0,38,89,0,0,42511,0.5448148148148113,0,5027,0.2738845409519116,230,normal,--,19667
,1,1.0,95163.0,1,1.0,97,0,6,33,0,0,42691,0.7015613726551261,2,1784,0.43574517303507937,61,normal,--,19667
,1,1.0,375307.0,1,1.0,4,0,4,4,0,0,42197,0.47367002726522456,0,1977,0.2691434567955272,57,normal,--,19672
,1,1.0,0.0,1,1.0,57,0,2,0,0,0,42883,0.24338128413758595,0,0,0.6496598639455782,38,normal,P2,19694
,1,1.0,0.0,1,1.0,6,0,1,0,0,0,42875,0.3036436193979572,0,0,0.22352265303166868,6,normal,--,19694
,2,1.0,527961.0,0,1.0,2,0,1,2,0,0,41795,0.26862401892839916,1,991,1.0,3,normal,--,19694
,1,1.0,82364.0,1,1.0,36,0,5,13,0,0,42701,0.7004683682380703,0,2018,0.4339238211081441,33,normal,--,19699
,1,1.0,81478.0,1,1.0,9,0,1,5,0,0,42697,0.7002390178308997,0,726,0.43355813882204375,18,normal,--,19699
,1,1.0,236334.0,1,1.0,0,1,3,0,0,0,42537,0.28374256093085315,1,421,0.4324813677554935,97,normal,--,19699
,1,1.0,80540.0,1,1.0,13,0,1,5,0,0,42693,0.7000093159288544,0,634,0.432113803874506,5,normal,--,19701
,1,1.0,80340.0,1,1.0,50,0,3,41,0,0,42689,0.6993180931544947,0,810,0.4310082499560267,48,normal,--,19702
,1,1.0,80269.0,1,1.0,5,3,2,4,0,1,42687,0.6988555056055034,5,1191,0.4302688194816354,163,normal,--,19713
,1,1.0,79656.0,1,1.0,3,0,1,3,0,0,42685,0.6986236776652464,1,576,0.4298983830833786,6,normal,--,19714
,1,1.0,3269704.0,1,1.0,14,5,4,12,0,0,35711,0.28251714187342186,5,4450,0.3814806169381307,58,normal,--,19723
,1,1.0,234594.0,1,1.0,13,0,5,0,0,0,42535,0.28097945893701753,0,0,0.42803895184750756,97,normal,--,19723
,1,1.0,78996.0,1,1.0,3,0,3,1,0,0,42681,0.6979260472894692,0,1076,0.42691745959623306,82,normal,--,19726
,1,1.0,5095610.0,1,1.0,39,12,41,22,0,2,32817,0.7817152245987785,14,6353,0.5798658791682038,155,normal,--,19741
,1,1.0,3872481.0,0,1.0,19,1,99,2,0,1,34869,0.7711394118370883,3,395,0.5629249871991711,59,normal,--,19741
,1,1.0,240076.0,0,1.0,1,0,1,1,0,0,42521,0.2806711310892316,0,38,1.0,1,normal,--,19741
,1,1.0,428790.0,0,1.0,0,0,1,0,0,0,42071,0.2689930995982958,1,62,1.0,8,normal,--,19742
,1,1.0,0.0,1,1.0,13,0,3,0,0,0,42827,0.6679779158040059,0,0,0.41906759703214386,8,normal,--,19743
,1,1.0,498868.0,0,1.0,136,0,1,0,0,0,41845,0.4265426508713113,0,862,0.7553061224489795,0,normal,--,19761
,1,1.0,605244.0,1,1.0,337,0,6,14,0,0,41477,0.424283462365218,0,10641,0.7046798029556651,333,normal,--,19858
,2,1.0,605212.0,1,1.0,8,0,4,3,0,0,41475,0.4227674214497905,0,7306,0.5995073891625619,12,normal,--,19860
